    139.40   4942.69  -4989.93   5055.75   4942.73   5055.78   4955.44   5044.56    169.75   4999.60    169.75    186.47    160.40    186.47    160.40   5088.33   5224.08   5120.70   5200.64   5160.42   5160.55   5160.42   5160.55   5161.00   5160.74   5161.00   5160.74   5291.94   5000.06   5000.00   5000.47  0.4455E-03  0.1281E-06  0.3268E-03  0.2757E-08     0.27716    127.90  0.1413E-32  0.4939E-29  0.1177E-29  0.0000E+00
    135.42   4940.55  -5000.51   5063.65   4940.52   5063.63   4994.58   5005.80    128.42   4999.62    128.42    149.18    163.91    149.18    163.91   5103.93   5231.99   5154.05   5167.75   5160.47   5160.59   5160.47   5160.59   5161.03   5160.78   5161.03   5160.78   5292.04   5000.19   5000.00   5001.04  0.9995E-03  0.1446E-07  0.3269E-03  0.2970E-08     0.01309    121.37  0.4296E-24  0.5281E-29  0.6262E-30  0.0000E+00
    117.76   4943.72  -4991.97   5056.79   4943.76   5056.82   4961.21   5038.89    113.46   4999.60    113.46    137.24    139.05    137.24    139.05   5089.23   5225.89   5124.52   5196.90   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.95   5000.06   5000.00   5000.46  0.5151E-03  0.0000E+00  0.3268E-03  0.2814E-08     0.01557    127.09  0.3431E-24  0.7041E-29  0.1011E-29  0.0000E+00
    142.67   4944.55  -4993.99   5057.68   4944.59   5057.70   4967.15   5033.03    168.60   4999.60    168.60    185.42    199.81    185.42    199.81   5090.25   5227.64   5128.76   5192.74   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.97   5000.06   5000.00   5000.58  0.5904E-03  0.5214E-07  0.3269E-03  0.2864E-08     0.44812    126.29  0.1100E-32  0.2323E-29  0.3100E-30  0.0000E+00
    123.08   4942.40  -4989.28   5055.53   4942.44   5055.56   4953.62   5046.34    129.62   4999.60    129.62    150.87    153.41    150.87    153.41   5088.05   5223.53   5119.55   5201.76   5160.42   5160.55   5160.42   5160.55   5161.00   5160.74   5161.00   5160.74   5291.93   5000.06   5000.00   5000.47  0.4245E-03  0.0000E+00  0.3268E-03  0.2737E-08     0.08584    128.20  0.1241E-32  0.4983E-29  0.7349E-30  0.0000E+00
    129.15   4945.18  -4995.63   5058.59   4945.21   5058.62   4972.16   5028.09    128.47   4999.60    128.47    149.87    166.69    149.87    166.69   5091.20   5229.08   5132.60   5188.97   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5291.99   5000.06   5000.00   5000.76  0.6565E-03  0.8640E-07  0.3269E-03  0.2898E-08     0.01813    125.70  0.4127E-24  0.4256E-29  0.4756E-30  0.0000E+00
    128.09   4945.45  -4996.57   5059.13   4945.48   5059.16   4975.22   5025.05    121.83   4999.60    121.83    144.21    147.06    144.21    147.06   5091.87   5229.91   5135.10   5186.51   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5292.00   5000.06   5000.00   5000.91  0.6979E-03  0.9859E-07  0.3269E-03  0.2916E-08     0.01491    125.35  0.3563E-24  0.6904E-29  0.1032E-29  0.0000E+00
    140.92   4945.18  -4995.76   5058.58   4945.21   5058.61   4972.58   5027.66    176.37   4999.60    176.37    192.51    195.58    192.51    195.58   5091.30   5229.18   5132.95   5188.63   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5291.99   5000.06   5000.00   5000.77  0.6621E-03  0.4142E-07  0.3269E-03  0.2901E-08     0.47473    125.64  0.9142E-33  0.2340E-29  0.3728E-30  0.0000E+00
    123.93   4945.64  -4998.23   5060.14   4945.66   5060.16   4981.05   5019.27    134.61   4999.60    134.61    155.14    163.68    155.14    163.68   5093.44   5231.32   5140.18   5181.50   5160.45   5160.57   5160.45   5160.57   5161.02   5160.77   5161.02   5160.77   5292.01   5000.07   5000.00   5000.95  0.7781E-03  0.5217E-07  0.3269E-03  0.2942E-08     0.15868    124.69  0.5703E-33  0.3931E-29  0.5195E-30  0.0000E+00
    105.88   4945.63  -4997.67   5059.78   4945.66   5059.81   4978.98   5021.33    127.03   4999.60    127.03    148.62    119.77    148.62    119.77   5092.82   5230.85   5138.32   5183.33   5160.45   5160.57   5160.45   5160.57   5161.02   5160.77   5161.02   5160.77   5292.01   5000.07   5000.00   5000.93  0.7493E-03  0.1181E-06  0.3269E-03  0.2933E-08     0.14311    124.92  0.5336E-33  0.9061E-29  0.1916E-29  0.0000E+00
